	BrMin	BrFactor_ADAPT	nChromoSi_AWSoM	PoyntingFluxPerBSi	LperpTimesSqrtBSi	StochasticExponent	rMinWaveReflection	realization	pfss	UseSurfaceWaveRefl
500	7.222114812	1.940266029	2.448707E+18	355555.4802	150461.8934	0.269209544	1.057022063	0.545454545	1	2
501	5.939969351	1.587981457	4.760884E+18	720516.2967	30396.37534	0.299932726	1.136061391	0.090909091	2	1
502	9.359054744	0.936104591	4.775018E+18	576173.1436	113601.9476	0.221548972	1.09850651	0.181818182	1	1
503	5.439269418	1.411733968	3.164598E+18	478831.5417	204913.0129	0.134146512	1.023891554	0.909090909	1	2
504	9.57621138	1.720499547	3.275664E+18	621394.7875	139262.5	0.294986405	1.170846021	1	2	2
505	6.933150173	0.772418366	1.601899E+18	752624.2191	299326.0707	0.110347254	1.072634544	1	1	1
506	5.686017972	2.179319851	4.064078E+18	323453.6612	178757.915	0.199576294	1.145448384	0.727272727	2	1
507	8.763092202	2.415640195	3.997475E+17	407754.2221	283103.2995	0.275777308	1.10061354	0.636363636	2	2
508	6.408454446	1.199668635	4.482818E+18	963933.2401	155763.3656	0.219574628	1.005173428	0.363636364	2	1
509	7.525516722	0.60373488	2.871153E+18	866169.1135	196301.6364	0.304614504	1.079777319	0.636363636	1	2
510	5.194782363	1.821948797	2.013743E+18	509799.2914	35706.21609	0.128785362	1.175230017	0.818181818	2	2
511	9.800552099	1.580694387	1.900251E+18	389886.9751	240040.1529	0.329820669	1.028470677	0.272727273	1	1
512	6.183728252	0.969930245	1.113077E+18	692510.3018	78208.70571	0.175874843	1.053866783	0.363636364	1	2
513	6.809695821	0.821715674	3.427645E+18	367390.1195	43471.73906	0.319600517	1.108459141	1	1	1
514	7.929276383	1.423840598	3.916639E+18	664958.3293	272933.4763	0.174967643	1.183061791	0.090909091	2	1
515	9.404078883	0.709634207	5.539574E+17	991094.7075	229194.9599	0.190534921	1.131438016	0	2	2
516	7.066219536	1.657716155	4.928311E+18	434865.311	68073.74063	0.254127735	1.036266068	0.727272727	2	1
517	8.136657857	2.276913852	3.016139E+18	532639.3744	247837.4443	0.101573266	1.061651588	0.636363636	2	2
518	5.784889318	1.330810323	2.468469E+18	889056.4742	121026.399	0.285012275	1.156835364	0	2	1
519	8.976740824	1.094756452	3.730757E+18	779759.7228	85633.39852	0.118811175	1.18933795	0.454545455	2	2
520	7.70492739	1.826658454	1.261684E+18	346316.6086	104786.6295	0.209860515	1.016058821	0.636363636	1	2
521	5.054433636	0.608445313	4.218506E+18	1077686.37	264322.3412	0.266735993	1.114721946	0.090909091	1	1
522	7.310695935	1.525279646	2.476219E+17	553748.0282	169909.2835	0.248825165	1.163050052	0.909090909	2	1
523	8.7326312	1.058017897	2.161034E+18	451305.4853	146230.5702	0.155743023	1.137666053	0	1	2
524	9.290646962	1.276083629	2.045613E+18	962119.0902	293144.1912	0.302715498	1.165236362	0.636363636	2	2
525	6.623010911	2.222221323	2.836957E+18	418537.6801	133076.5007	0.127011439	1.067061131	0.363636364	2	1
526	8.013589346	1.746455637	4.526552E+18	514738.4908	176770.0704	0.273456993	1.041664926	0.636363636	2	2
527	5.370848514	0.798341292	3.583762E+17	858510.6082	51012.81137	0.218067873	1.139852744	0.727272727	1	1
528	7.001605387	1.36914802	4.337483E+18	385426.7582	107420.1001	0.177421987	1.188619535	0.272727273	1	2
529	8.421165388	0.910455077	3.625900E+18	681443.1731	202921.0803	0.331913661	1.11400315	0	1	1
530	6.496408675	1.011498359	2.337813E+18	599874.5017	233578.1419	0.13571279	1.133621227	0.454545455	1	2
531	7.613462615	1.605318149	6.518210E+17	495852.8411	75969.56062	0.22362283	1.159018956	0.545454545	2	1
532	9.712568916	0.561892171	4.039131E+18	772697.2271	149301.3228	0.261925624	1.107737723	0.636363636	1	1
533	7.382806411	1.780138995	8.384825E+17	604065.4987	276637.1368	0.197783036	1.012259851	0.363636364	2	2
534	8.450735991	2.390767856	1.551315E+18	300255.6045	33471.15894	0.292685424	1.086874709	0.454545455	2	1
535	6.721903454	1.288177132	1.292985E+18	793948.7502	227219.4548	0.268404681	1.030681974	0.363636364	2	2
536	7.841473278	0.68393718	1.706334E+18	1097774.685	114828.028	0.121016999	1.056077698	0.090909091	2	1
537	5.503901524	1.6320523	3.773926E+18	329002.5309	241634.9534	0.297454509	1.151225991	0.363636364	1	2
538	9.491918756	1.466727601	2.685422E+18	570784.5386	41496.26585	0.153489472	1.004430028	0.636363636	2	2
539	5.872720837	0.847657267	4.673253E+18	474991.6323	266735.1372	0.24696983	1.079034299	0.272727273	1	1
540	9.045005217	1.016222436	9.898722E+17	356313.8831	167653.679	0.172702323	1.074842741	0.272727273	1	2
541	5.122692077	1.500421677	1.404466E+18	660507.22	139785.0508	0.31775695	1.049457312	0.909090909	2	1
542	9.892034682	1.868241066	2.490525E+18	439813.618	209661.8498	0.103596729	1.1964484	0.818181818	2	2
543	7.242402512	0.64999501	2.991757E+18	983445.4052	83377.76211	0.286690927	1.097760105	0.181818182	1	1
544	8.664324674	1.119361552	4.980687E+18	887233.1213	257876.7899	0.192730781	1.02314553	0.181818182	2	1
545	6.651788971	0.729211578	4.883338E+18	615948.8827	189438.8785	0.150674912	1.160639471	0.090909091	1	2
546	8.081112837	1.348410687	2.972341E+18	313323.3804	162595.0797	0.238541714	1.135241743	0.909090909	1	1
547	9.556234797	0.836019607	1.531507E+18	842729.7156	71346.08452	0.276843783	1.187061028	0.727272727	2	2
548	6.912843529	2.054265724	3.383839E+18	586355.3993	232464.8575	0.212818836	1.082147521	0.545454545	2	1
549	6.466583813	2.487566285	3.382944E+17	396895.3654	88622.00614	0.112032627	1.040044404	0.818181818	2	2
550	5.213863666	1.072189994	2.669228E+18	726049.8121	103573.0913	0.203045341	1.16686294	0.909090909	2	1
551	7.46983511	1.111961308	1.838941E+18	405384.4787	62998.6374	0.16239875	1.118730331	0.272727273	1	2
552	8.577120417	0.627890848	1.352363E+18	502745.2197	289297.3351	0.316817848	1.193346717	0.090909091	1	1
553	9.200849237	0.759300425	3.235380E+18	427857.0157	254295.6656	0.187739751	1.044809524	0.636363636	1	2
554	5.591413991	1.21812009	4.024969E+18	530321.5109	95629.31996	0.332838573	1.070194953	0.545454545	1	1
555	9.423145875	2.133850729	4.735898E+18	369759.7671	296270.8205	0.118561351	1.123350158	0.909090909	2	2
556	7.084994317	0.915603837	7.841544E+17	1001134.142	136203.7739	0.301772275	1.021647079	0.272727273	2	1
557	8.194801525	1.393474955	2.398089E+18	703186.9609	179905.0681	0.207768419	1.096261652	0.181818182	2	2
558	7.684644593	0.949297656	4.317169E+18	917657.6402	36607.05793	0.106040011	1.026028027	0.363636364	2	1
559	5.034433216	1.897411811	1.200237E+18	461435.8611	197196.9423	0.282359878	1.130489885	0.636363636	2	2
560	9.959989932	1.184178178	4.869009E+17	638398.5076	127856.0532	0.138512243	1.077529798	0.090909091	2	1
561	6.027909351	0.590485103	2.099737E+18	340824.9274	222330.142	0.232066052	1.002925527	0.272727273	1	2
562	9.243544271	0.577345165	2.698979E+17	1071943.662	94177.56517	0.157937924	1.025179935	1	1	1
563	6.60061032	1.789263136	4.652525E+18	303269.1525	203089.0475	0.33364942	1.130019472	0.272727273	1	2
564	5.314210887	1.196477412	2.180967E+18	769877.8229	256009.0165	0.242523184	1.050563457	0.727272727	2	2
565	6.964251033	0.954119593	3.753052E+18	499066.0051	178454.3523	0.271926638	1.002211116	0.818181818	1	1
566	8.393803772	1.558553033	4.238457E+18	596612.9033	137916.0853	0.117496897	1.076827597	0.090909091	2	1
567	6.532525934	1.389611926	5.715458E+17	684581.5809	34893.7112	0.283639375	1.069297223	0.363636364	2	2
568	7.639582368	0.920307071	2.483713E+18	382142.2359	281215.0018	0.195784132	1.043899589	0.727272727	1	2
569	9.758467891	1.230045703	3.445251E+18	861402.0867	220617.8344	0.168724285	1.09559688	0.818181818	2	1
570	7.403969312	2.174072803	1.472215E+18	517680.3583	76931.01877	0.232874083	1.196908931	0.272727273	2	2
571	8.48204418	1.687827017	9.832073E+17	415449.7219	239804.2698	0.13791664	1.122293977	0.181818182	2	1
572	6.151173029	0.746040238	3.931902E+18	959374.466	129306.7652	0.321736852	1.020994517	0.909090909	2	2
573	9.11045494	1.853052544	3.599899E+18	540567.6244	274278.0805	0.237470814	1.064580525	0.090909091	2	1
574	6.772761593	0.641133805	1.917855E+18	884242.0736	164308.4345	0.180945525	1.1664049	1	1	1
575	7.882187321	1.100020496	1.128338E+18	986485.6509	187987.152	0.32838826	1.14100908	0.727272727	2	2
576	5.530250398	2.313915636	4.387068E+18	442611.284	43773.50744	0.151943541	1.039196529	0.909090909	2	1
577	9.513463925	1.067536997	4.500404E+18	657080.034	248584.3194	0.307158248	1.192242254	0.272727273	2	2
578	5.9036472	1.545340984	2.886395E+18	359692.611	69895.38057	0.213623323	1.117638077	0.909090909	1	2
579	9.022222954	1.443890865	1.624191E+18	471489.7139	105024.822	0.257949166	1.134735591	0.909090909	1	1
580	5.090523852	0.831213403	8.357723E+17	574140.3664	213193.3787	0.112832377	1.160121115	0.181818182	1	2
581	9.854909604	2.280089113	7.248433E+17	326084.7261	148120.6784	0.315742526	1.006879885	0.636363636	2	1
582	8.622411683	0.742302872	3.184528E+18	797063.7998	61286.30177	0.226678277	1.186016887	0	1	1
583	5.971742392	1.684088874	2.335250E+18	628139.0907	170723.5828	0.163671858	1.081482538	0.090909091	2	2
584	6.688914889	1.124184502	3.051445E+18	506248.2888	117067.7035	0.298733795	1.048547449	0.727272727	1	2
585	8.108703782	0.646507164	4.738608E+18	402028.2639	224186.7196	0.210805101	1.073945081	0.636363636	1	1
586	9.603109052	1.487280695	9.282525E+17	729019.1343	268975.8358	0.183745437	1.022492897	0.636363636	2	1
587	8.325822117	1.970308913	3.237944E+18	394123.2881	182677.0537	0.152894087	1.195404399	0.090909091	2	2
588	5.683539496	1.028522713	1.639907E+18	1025204.683	38462.5081	0.336831024	1.097095261	0.818181818	2	1
589	8.775259712	0.859581863	2.758879E+18	943489.8255	142817.7899	0.142973759	1.055217378	0.727272727	2	2
590	6.445039294	2.071500543	2.125738E+18	487170.3783	285446.3133	0.318567615	1.150767717	0.909090909	2	1
591	5.158196253	1.45346843	4.444944E+18	839689.0828	165413.9997	0.22760273	1.029833858	0.636363636	2	2
592	7.433946882	0.680075198	1.226385E+18	316751.7172	260910.5518	0.257006401	1.078332123	0.909090909	1	2
593	8.550771931	1.292879319	1.936794E+18	612569.7678	81137.05943	0.102532465	1.00371564	1	2	1
594	9.179685985	1.170109111	3.804074E+18	337687.6703	47980.06423	0.272855212	1.158500671	0.909090909	1	1
595	5.560106606	0.56580439	3.390651E+18	641682.6429	295383.8465	0.127810999	1.133115146	0.818181818	1	2
596	9.387029159	2.562589162	2.904592E+18	458495.1444	90976.97079	0.330838522	1.086209702	0	2	2
597	8.153706458	0.999556532	5.925545E+17	818362.7678	109660.7947	0.241583625	1.1066813	0.727272727	2	1
598	5.816592021	1.941343499	4.890003E+18	562281.4083	252815.1168	0.178694848	1.011607048	0.181818182	2	2
599	6.304635581	0.898106155	4.106820E+18	700319.4856	73729.90928	0.165910182	1.139382477	0.545454545	1	1
600	5.061795518	2.59613489	1.785255E+18	372821.3863	126114.2817	0.1369812	1.066200975	0.181818182	2	1
601	9.982390874	0.801844872	2.273759E+18	527109.4976	191821.7689	0.292078935	1.11291092	0.181818182	1	2
602	6.060459195	1.271278435	2.847542E+17	431118.227	152335.1047	0.198587247	1.187515095	0.727272727	1	1
603	9.263825881	1.996040794	4.412947E+18	488883.8682	161253.4297	0.173661609	1.017102202	0.545454545	2	2
604	6.620611937	1.054287735	4.716745E+17	932800.9233	271219.0844	0.229754765	1.115387696	0	2	1
605	9.67136392	0.62050173	3.513617E+18	308714.9855	119310.9845	0.100733208	1.138562806	0.090909091	1	2
606	5.751807467	1.081365462	4.299617E+18	611133.8444	230644.6267	0.254696772	1.163959009	0.090909091	1	1
607	8.863090037	1.317801194	7.642404E+17	520049.9821	262873.6936	0.209023101	1.183775653	0.181818182	1	2
608	5.246037317	0.721802633	2.375831E+18	422503.9124	87347.79433	0.296406907	1.109160794	0.727272727	1	1
609	7.346144972	1.428795401	3.215485E+18	746443.0742	144780.8992	0.338963943	1.157684004	0.090909091	2	2
610	8.462978374	0.818095976	4.002730E+18	1048503.4	171624.7021	0.18548703	1.13229886	0.363636364	2	1
611	6.132397051	2.029981773	8.751803E+17	379824.3962	62181.3699	0.249863081	1.036723341	0.727272727	2	2
612	9.091693272	0.973565644	1.819048E+18	723627.406	206361.6686	0.311863552	1.08083274	0.909090909	2	1
613	7.82434868	2.519751499	4.147496E+18	352638.5155	255046.0178	0.220715331	1.101279072	0.181818182	2	2
614	7.122462798	0.591517778	4.561558E+18	547576.0385	54454.471	0.200617753	1.054373865	0.363636364	1	2
615	8.241661881	1.212627065	2.646973E+18	444929.0279	297610.6601	0.293688566	1.028989963	0.090909091	1	1
616	6.373081247	1.246590864	1.516301E+18	336266.958	198016.0042	0.12983153	1.024996614	0.727272727	1	2
617	7.795397991	0.760344687	1.028478E+18	633630.7	154314.7138	0.274474818	1.09959936	0.090909091	1	1
618	7.249684893	2.621075222	6.168057E+17	466043.7852	223606.6793	0.176447653	1.146309446	0.090909091	2	1
619	8.642389453	2.151769985	2.527807E+18	564010.1094	128097.9783	0.328991479	1.171694873	0.181818182	2	2
620	5.992047839	0.939884958	2.954773E+18	807689.172	238590.4619	0.145661993	1.073104191	0.818181818	2	1
621	9.331485461	1.600038923	3.009327E+18	689127.2943	176478.8994	0.194045869	1.110683588	0.818181818	2	2
622	5.402160431	0.978792621	4.995914E+18	393319.1799	131717.7586	0.281503126	1.185298448	0	1	2
623	9.544064014	2.36861362	3.909974E+18	507006.7156	201117.6821	0.139413389	1.032093838	0.909090909	2	1
624	6.876261964	1.154749975	1.007424E+18	863130.8347	92202.07988	0.324059978	1.136922307	0	2	2
625	8.305825441	0.552423291	1.419674E+18	966923.0599	249810.6573	0.170510045	1.162307449	0.818181818	1	1
626	5.663252992	1.764308251	3.495394E+18	410596.019	106650.2841	0.234768447	1.05749157	0.454545455	2	1
627	8.794040621	1.730613306	2.214721E+18	320683.9379	74679.48187	0.188626226	1.090195796	0.181818182	1	2
628	6.464100196	0.788859281	2.707679E+18	1051760.743	218362.1776	0.244836117	1.19152043	0.909090909	2	2
629	7.571169734	1.256051136	4.693167E+18	755588.0871	122861.2015	0.159733878	1.116916634	0.727272727	2	1
630	9.826921838	0.877737752	1.315224E+18	475474.4623	32638.08687	0.115770632	1.168588517	0.818181818	1	1
631	6.219632927	1.363846907	1.726229E+18	579677.1005	274769.4706	0.269778392	1.143192315	0.545454545	2	2
632	6.841024868	1.503562184	4.061368E+18	454563.0187	242402.4601	0.114808296	1.094853837	0.181818182	1	2
633	7.950456566	1.042563491	3.348540E+18	550539.716	67903.42811	0.259379008	1.020251092	0.727272727	1	1
634	9.445152696	1.141520678	2.360068E+18	1080507.575	158126.5428	0.225054219	1.071508162	0.636363636	2	1
635	7.092361341	2.355383032	3.162034E+18	349383.4905	268092.0689	0.161468844	1.173297054	0.090909091	2	2
636	8.172791207	1.877707115	4.848040E+18	645562.9837	41785.64242	0.314085676	1.147911629	0.727272727	2	1
637	5.835349093	0.665821379	6.717325E+17	776890.0834	185995.1671	0.130639458	1.046110909	0.727272727	1	2
638	8.934424552	0.69978492	4.355033E+18	891805.974	284286.0119	0.326781707	1.001465069	0.181818182	1	1
639	6.284653206	1.641538176	1.162663E+18	535729.1326	141654.5275	0.149759633	1.106024588	0.545454545	2	2
640	7.667590325	2.254342679	1.874250E+18	431922.4302	168488.5455	0.235794859	1.180628863	0.909090909	2	1
641	7.278167343	0.874018149	2.063181E+18	668241.7668	98562.82333	0.215579879	1.027387774	0.727272727	1	2
642	8.710246704	1.469881755	3.736002E+17	364253.5355	210954.254	0.308607454	1.052771678	0.272727273	1	1
643	9.219202747	0.706975271	3.120904E+18	963588.6168	104702.0722	0.245932471	1.076646391	0.909090909	1	2
644	6.576123808	1.650870543	2.394159E+18	407317.9768	264209.0716	0.189401231	1.178360898	0	1	1
645	8.00537315	2.244760747	7.830852E+17	509552.3244	85384.18316	0.334927089	1.103757008	0.454545455	2	2
646	5.338704631	1.302842124	4.734316E+18	865635.212	211701.099	0.158491068	1.002029913	0.090909091	2	1
647	6.988582658	0.866541495	8.946826E+17	390427.337	290293.9411	0.115962424	1.050747711	0.454545455	1	2
648	8.369319183	1.477108954	1.682431E+18	692849.2276	59925.30986	0.26949868	1.025364192	0.272727273	2	2
649	6.547092003	1.5110677	2.818157E+18	575932.2317	163609.4547	0.195172437	1.020760668	0.545454545	2	1
650	7.624863492	1.035373458	4.432668E+18	478389.2414	186348.3291	0.280288696	1.095363034	0.181818182	1	1
651	9.743892052	1.134293273	1.201238E+18	753060.7743	248016.6937	0.324223389	1.044130383	0.909090909	2	2
652	8.496612787	1.887326102	3.532165E+18	323987.8727	229209.2776	0.233199673	1.173952498	0.727272727	1	2
653	6.165901227	0.673297835	1.990232E+18	1055118.122	68125.26796	0.170200121	1.069528019	0.363636364	2	1
654	9.125183516	1.723155391	1.046218E+18	648925.7215	196184.1182	0.149479035	1.012915663	0.181818182	2	2
655	6.787329981	0.779258827	3.873551E+18	780196.3011	35625.90749	0.325183664	1.117865056	0.636363636	1	1
656	5.515674937	2.207291143	1.535730E+18	346850.8432	155518.1414	0.235987595	1.087531667	0.363636364	2	1
657	9.498885637	0.887088973	2.546725E+18	553507.0932	221218.6765	0.214952274	1.140772943	0.272727273	1	2
658	5.918377698	1.354283826	6.350598E+17	450863.2081	131110.0942	0.309381515	1.166168766	0	1	1
659	8.997879111	1.590716564	4.166117E+18	367930.506	94533.01637	0.113238636	1.186204956	0.909090909	1	2
660	5.115020064	0.98839287	3.680042E+18	665297.2305	257533.9976	0.261095181	1.11159048	0.545454545	1	1
661	9.879403567	2.376100285	2.666767E+18	434429.0903	53151.06835	0.160255302	1.058544705	0.727272727	2	2
662	7.214674731	1.164313374	2.248593E+18	990750.0597	178941.1556	0.224396402	1.159942198	0	2	1
663	8.597924793	0.543072379	3.381725E+17	888522.5972	139309.7788	0.131385137	1.134556677	0.272727273	1	2
664	5.947401087	1.757099363	4.579517E+18	532392.3828	299344.637	0.315211299	1.033147358	0.545454545	2	2
665	6.703635777	1.237004765	2.071776E+17	608244.9967	72715.75918	0.210266834	1.096891934	0	2	1
666	8.094134956	0.769681204	2.196684E+18	312433.8998	234689.851	0.29530963	1.022289566	0.727272727	1	1
667	9.588378097	1.416511433	3.774610E+18	831513.088	190938.973	0.339244562	1.074157568	0.636363636	2	2
668	8.340541081	2.144297486	1.296017E+18	491432.496	277649.7494	0.248177155	1.143944052	0	2	1
669	5.698117346	0.930270314	4.188608E+18	935308.3851	150282.7807	0.18529433	1.048759932	0.272727273	2	2
670	8.75076336	0.964228802	5.008421E+17	1045973.098	47906.56684	0.230968286	1.003552748	0.181818182	2	1
671	6.4207076	1.908125297	4.977073E+18	377249.7812	173696.5252	0.174319404	1.102228116	0.454545455	2	2
672	5.182539938	1.585343138	2.489250E+18	749803.4665	294107.8601	0.143570577	1.078169227	0.636363636	2	1
673	7.458433632	0.601132611	3.477723E+18	418762.158	199682.4448	0.10104221	1.029987597	0.636363636	1	2
674	8.526437699	1.203327587	3.890476E+18	522961.6707	108516.0961	0.254534283	1.055371115	0.090909091	1	1
675	9.155191785	1.325042978	1.855116E+18	447899.5195	142858.0708	0.12814466	1.106838855	0.272727273	1	2
676	5.584447692	0.71434886	1.144037E+18	543873.1374	166656.7695	0.276073769	1.181453329	0.272727273	1	1
677	9.411373072	2.633090338	3.556365E+17	355998.1389	101575.0566	0.17535132	1.034743437	0.636363636	2	2
678	8.129374397	0.825308692	2.836566E+18	721056.6116	82248.54154	0.146290522	1.158340065	1	1	2
679	8.969303584	2.005636901	3.329116E+18	566513.7744	244890.3218	0.134560396	1.092283287	0.909090909	2	1
680	6.319354317	1.061741688	1.553468E+18	810237.0309	118049.1521	0.310148301	1.187723767	0.818181818	2	2
681	5.047064931	2.464527229	4.043624E+18	462710.0544	64989.11148	0.22102522	1.017667282	0.363636364	2	1
682	9.967662536	0.61328868	4.829782E+18	637310.6657	269825.9302	0.199872983	1.164572682	0	1	1
683	6.075034875	1.088856273	3.143121E+18	333319.4027	40482.13052	0.294345474	1.139176858	0	1	2
684	9.278546983	2.119605682	2.464246E+18	397435.7519	36852.15543	0.318405097	1.068571566	0.818181818	2	2
685	6.635187753	0.905611674	3.013601E+18	1028561.364	197413.3274	0.141257593	1.16373203	0	2	1
686	8.025678596	1.375048235	4.926437E+18	726492.5424	152509.5501	0.229172383	1.138335824	1	2	2
687	9.656797837	0.794617465	9.649181E+17	404948.258	79190.14558	0.256260715	1.190227627	1	1	1
688	5.766526366	1.278754894	1.453262E+18	502498.2281	236916.6523	0.103190289	1.11562383	0.272727273	1	2
689	8.838758427	1.177299463	2.719936E+18	616293.9359	205876.6999	0.29704784	1.132110791	0.727272727	2	1
690	5.270521883	0.558299181	4.633871E+18	313857.615	110495.7171	0.212403136	1.157495932	1	1	1
691	8.438484616	1.006783734	1.751394E+18	940159.0358	296087.4492	0.337458636	1.183954567	0.090909091	2	2
692	6.108062586	1.950647322	3.733217E+18	483880.8499	136057.6122	0.154137848	1.085254029	0.181818182	2	1
693	9.067359176	0.850259507	4.065659E+18	815078.574	263325.4458	0.167124619	1.029171168	0.636363636	1	2
694	6.729187501	2.0642548	8.168929E+17	558952.9254	103822.4374	0.223209078	1.127346792	0.272727273	2	2
695	7.84869	2.674821877	1.605828E+18	460993.5608	215020.134	0.136236401	1.152742518	0.272727273	2	1
696	7.146806627	0.689638595	2.317545E+18	638743.5839	145101.3637	0.292388852	1.006032385	0.636363636	1	1
697	8.217165692	1.283528409	7.053030E+17	341359.1389	173114.6965	0.198423843	1.080648483	0.181818182	1	2
698	6.387659549	1.11458405	4.367307E+18	427420.7704	271789.0597	0.274098029	1.073338039	1	1	1
699	7.780667469	0.655829323	3.581828E+18	530074.5439	46692.84505	0.126714638	1.047940786	0.181818182	1	2
700	7.23495634	2.438517594	2.867814E+18	370300.1291	246857.5392	0.332437502	1.194846042	0.727272727	2	2
701	6.006769169	1.018959634	3.987478E+17	703629.6666	232285.7348	0.24139184	1.024765817	0.636363636	2	1
702	9.306998735	1.434554024	4.559753E+17	599535.9819	284112.0936	0.28207063	1.162149894	0.545454545	2	2
703	5.426494649	0.840799166	2.144905E+18	495312.836	57933.37727	0.19749939	1.136764755	0.454545455	1	1
704	6.90075833	1.345675552	3.563447E+18	773231.4855	98520.1928	0.168067384	1.185459052	0.818181818	2	1
705	8.281481733	0.733003396	4.278041E+18	1069420.065	209709.1345	0.322481615	1.110844194	0.363636364	2	2
706	5.638768468	1.676865633	1.244388E+18	300692.2066	83396.33851	0.139043179	1.009153333	1	1	2
707	8.808606606	1.845543197	4.756391E+18	418003.827	114710.5198	0.333369737	1.03853398	0.727272727	2	1
708	6.478831137	0.631547709	7.587218E+17	961872.0748	241554.6508	0.156338966	1.142983643	0.545454545	1	1
709	7.556591907	1.10935701	2.446553E+18	858074.4114	65886.09093	0.244210062	1.168379848	0.636363636	2	2
710	5.201624687	2.321110143	3.070908E+18	514393.8191	226974.2205	0.187333095	1.063917598	1	2	1
711	9.812200927	1.076836654	3.256892E+18	385869.417	157147.4438	0.271298117	1.117122251	0.636363636	1	2
712	6.234201767	1.535726342	3.970240E+18	681684.4895	184109.184	0.118271874	1.191726049	0	2	2
713	6.855753229	1.397065882	1.803331E+18	356756.565	219243.2033	0.259074818	1.046314237	0.909090909	1	1
714	7.935880872	0.913065474	1.392847E+18	660748.5134	124911.7552	0.111618863	1.071711492	0.818181818	1	2
715	9.430433974	1.222832652	4.611406E+18	983198.3667	33650.40234	0.132818033	1.020038605	0.454545455	2	1
716	7.077783137	2.164717752	3.039950E+17	439279.788	194212.7329	0.317458671	1.124952528	0.909090909	2	2
717	8.187521771	1.697394573	2.292345E+18	543069.03	149315.6505	0.162102169	1.199567103	0.272727273	2	1
718	5.849915297	0.753531052	2.625414E+18	886796.9476	276688.6701	0.226369267	1.094641353	0.636363636	1	1
719	8.909940405	0.584586951	1.510765E+18	794483.0332	176685.5192	0.182042795	1.05293457	0.363636364	1	2
720	6.260309279	1.798581149	3.409018E+18	625614.7489	50899.55182	0.238244904	1.154369071	0.818181818	2	2
721	7.692086472	2.400777545	3.822949E+18	329439.1576	292894.9658	0.151315964	1.128973346	0.181818182	2	1
722	7.302661521	0.946628454	4.909539E+18	570445.9943	92277.4119	0.307350956	1.075927428	0.909090909	1	1
723	8.685905632	1.565765751	2.922301E+18	474451.6518	251088.4782	0.213342696	1.001311332	0.090909091	2	2
724	9.255781332	2.500867854	6.703663E+17	486825.3527	236559.4886	0.11219146	1.12851514	0.909090909	2	1
725	7.96879091	0.958966055	3.158329E+18	839441.7135	217266.186	0.201479313	1.052086481	0	2	2
726	5.326535557	1.904937671	2.357022E+18	583023.0841	73550.78659	0.258245841	1.153898661	0.909090909	2	1
727	9.619689372	1.193809269	1.571039E+18	316992.5785	277875.711	0.16314812	1.000609128	0.090909091	1	2
728	5.738956414	0.581069991	8.565168E+17	613012.1188	31674.42162	0.316156397	1.07521302	0.090909091	1	1
729	8.87466258	0.749632231	4.544221E+18	505707.9716	134841.2489	0.152357182	1.070801554	0.181818182	1	2
730	5.296892292	1.227506274	2.856461E+18	401689.2934	175497.437	0.236947306	1.045416509	0.454545455	1	1
731	7.416140202	0.925018639	1.877374E+18	729363.8023	253064.4629	0.277621533	1.093988788	0.818181818	1	2
732	6.139010483	2.601924783	4.355808E+18	394370.2998	199971.7248	0.306517561	1.123908554	0.909090909	2	2
733	9.117819472	1.548998911	3.499978E+18	700664.1781	55956.34772	0.252282593	1.167909602	0.727272727	2	1
734	7.874831134	2.010904542	1.009669E+18	373068.4226	142634.4186	0.283108305	1.037673899	0.363636364	2	2
735	5.537682275	1.064931634	3.910387E+18	1004486.992	285300.1516	0.107170211	1.142525607	0.545454545	2	1
736	7.16798614	1.104666162	5.230793E+17	526569.1558	207733.1257	0.138206011	1.190633793	0.090909091	1	1
737	8.248495262	0.635431327	2.509143E+18	430779.2811	99707.22953	0.232225829	1.11601779	0.181818182	1	2
738	6.365275724	0.73646962	3.792178E+18	337928.5546	64698.03707	0.18649325	1.136246396	0.545454545	1	1
739	7.748138356	1.34084128	4.203832E+18	642124.9708	243531.6762	0.333938561	1.161643745	0.636363636	2	2
740	9.847707197	0.828479325	2.247272E+17	914330.6835	182922.1512	0.301496254	1.10980005	0	2	1
741	7.197618753	2.044582911	4.692684E+18	458150.1419	38678.89322	0.116966055	1.008488346	0.545454545	2	2
742	5.964453567	1.447681625	2.211890E+18	818115.4216	159123.4486	0.207956578	1.184402704	0.909090909	2	1
743	9.344335933	1.023744218	2.233385E+18	685115.4616	86203.08412	0.137277895	1.047043129	0.818181818	2	2
744	5.453835571	1.493116002	3.206209E+17	382486.88	266094.5138	0.221911269	1.072428173	0.272727273	1	2
745	9.590780052	1.858821856	1.334033E+18	517237.6258	61201.75058	0.199001134	1.119187471	0.454545455	2	1
746	6.947878436	0.642718469	4.150891E+18	861063.1878	170610.3232	0.262586166	1.024100976	0.818181818	1	1
747	8.338140389	1.126920635	3.662472E+18	958834.0772	147871.453	0.108109313	1.098715929	0.181818182	2	2
748	5.671296931	2.345002709	1.820103E+18	415208.4792	290535.7696	0.291555189	1.193789834	0.363636364	2	1
749	8.787426588	2.243695626	2.953136E+18	303607.7416	188166.3954	0.127287482	1.152272036	0.818181818	1	2
750	7.501175114	0.676415216	6.128205E+17	770118.7557	274292.4083	0.216384694	1.028310846	0.181818182	1	1
